Date,Session duration (s),Chosen arm,Min. angle,Max. angle
14/07/2021 13:16:47,56.89327001571655,Right,3.2416577829425552,171.2111646473249
15/07/2021 14:04:20,45.57669925689697,Right,0.05157750904660479,177.00820741574927
15/07/2021 14:05:37,45.13325548171997,Right,18.51666411168068,173.98061272965083
15/07/2021 14:11:13,52.89283013343811,Right,20.783528170439883,176.98378882873598
15/07/2021 14:58:34,49.69500160217285,Left,6.346550803080345,179.85362097929269
15/07/2021 15:05:43,153.46041774749756,Right,3.0485022445501206,179.55715490868883
